브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
아그집쭈꾸미,(주)아그집쭈꾸미,17,0,0,0,0,"523,982
(1.49)","9,264
-"
MH백년갈비,(주)만호미트농업회사법인,17,7,0,0,0,"347,119
(0.99)","7,838
-"
코코이찌방야,(주)농심,16,8,2,3,3,"0
(0.00)","0
-"
미친고기,미친고기,16,2,0,0,4,"436,824
(1.24)","12,247
-"
꼬꼬방집으로삼겹,꼬꼬방집으로삼겹본점,16,3,1,0,2,"0
(0.00)","0
-"
꽃담은소,(주)아리솔에프씨,16,5,0,0,1,"408,268
(1.16)","7,674
-"
육봉달,(주)티아이코스모스,16,2,0,7,0,"491,337
(1.40)","8,821
-"
족발맨,(주)브랜드그라운드,16,20,0,4,1,"108,454
(0.31)","8,764
-"
만이갈비,(주)더윈코리아,16,14,0,2,0,"688,982
(1.96)","12,303
-"
메고지고,(주)라이스파이,16,4,3,9,0,"72,685
(0.21)","4,704
-"
장인닭갈비,(주)다이닝팩토리,15,7,0,7,1,"762,979
(2.17)","18,166
-"
배터지는갈비,배터지는갈비,15,2,0,7,0,"319,697
(0.91)","5,905
-"
대한닭발1979,(주)씨에이치월드푸드,15,5,3,0,1,"195,828
(0.56)","10,234
-"
호반식,(주)놀부,15,21,6,0,1,"67,947
(0.19)","22,649
-"
와이블랙,와이블랙,15,15,0,0,3,"173,547
(0.49)","13,349
-"
곱창파이터,(주)푸드테이너컴퍼니,15,8,0,5,0,"171,467
(0.49)","7,751
-"
포36거리,포36거리가맹사업부,15,0,3,0,0,"231,645
(0.66)","12,278
-"
통큰무한삼겹,프렌차이즈통큰,15,10,0,6,0,"397,947
(1.13)","8,843
-"
직화한상,(주)유캔에프씨,15,11,0,0,0,"473,124
(1.34)","18,924
-"
스푼더마켓,(주)오리지날스푼,15,0,0,8,0,"776,425
(2.21)","6,217
-"
백남옥달인손만두,원미가,14,7,0,5,0,"268,469
(0.76)","32,740
-"
고베규카츠,(주)더블유에스컴퍼니,14,2,0,6,0,"391,119
(1.11)","10,618
-"
101번지 남산돈까스,(주)에스엠제이컴퍼니,14,12,0,0,0,"310,957
(0.88)","41,498
-"
장충당,(주)장충당,14,0,1,1,0,"384,525
(1.09)","19,143
-"
삼돈이,(주)알앤씨,14,6,0,7,0,"324,560
(0.92)","8,526
-"
담락참치일잔,(주)담락,14,6,2,0,5,"293,618
(0.83)","15,093
-"
푸릴리,(주)계경원,14,4,0,4,0,"329,558
(0.94)","5,550
-"
고굽남 고기굽는남자,(주)엔제이컴퍼니,13,2,0,1,1,"1,119,303
(3.18)","17,998
-"
칠프로칠백식당,(주)칠프로칠백식당,13,2,1,0,0,"474,103
(1.35)","21,751
-"
육전면사무소,(주)인지상정에이치엔,13,2,0,3,0,"260,355
(0.74)","11,597
-"
해산물직화구이전문점삼바리,삼바리,13,6,0,0,1,"436,646
(1.24)","18,441
-"
다채,(주)폴스타파트너스,13,0,0,2,0,"182,795
(0.52)","7,288
-"
다영신토불이,농업회사법인(주)다영푸드,13,0,0,1,0,"331,218
(0.94)","2,113
-"
마이카츠,(주)더원코리아,13,9,0,0,0,"312,481
(0.89)","19,163
-"
홍스쭈꾸미,(주)리더스코리아코퍼레이션,13,2,0,6,0,"97,096
(0.28)","3,770
-"
"진가원 전주콩나물국밥,묵사발",(주)진가원푸드,13,2,1,0,1,"270,175
(0.77)","7,234
-"
싱글벙글복어,싱글벙글,13,0,0,1,0,"136,653
(0.39)","1,872
-"
베브릿지,(주)월드베브릿지,13,7,0,1,1,"224,746
(0.64)","12,481
-"
종로계림닭도리탕원조,(주)누구나꽃이피었습니다,13,10,0,0,0,"452,182
(1.28)","17,821
-"
고양이부엌,(주)교동컴퍼니,13,2,0,1,0,"247,355
(0.70)","11,133
-"
리원,(주)리원에프앤씨,13,0,0,1,0,"201,764
(0.57)","7,607
-"
심청아배고파,(주)서정,13,2,0,2,1,"243,521
(0.69)","4,135
-"
문토스트,(주)문패밀리,13,8,0,1,0,"355,698
(1.01)","25,983
-"
남천할매떡볶이,(주)남천에프앤비,13,5,0,3,0,"198,114
(0.56)","26,262
-"
칼리가리 박사의 밀실,(주)올모스트페이머스,13,2,0,2,0,"364,247
(1.03)","11,279
-"
샐러데이즈(Salad Days),(주)루피쿡,13,11,0,0,0,"0
(0.00)","0
-"
수유다래함박스텍,(주)정다정에프앤비,13,13,0,0,0,"237,246
(0.67)","14,644
-"
회덮밥전문점인마루,(주)마루에프앤씨,13,1,5,7,0,"148,121
(0.42)","7,989
-"
목우촌미소와돈,(주)농협목우촌,12,3,0,7,1,"118,829
(0.34)","2,333
-"
면당포,(주)명인에프엔비,12,13,0,1,0,"82,896
(0.24)","6,752
-"
마약먹태,마약먹태,12,4,0,0,2,"155,059
(0.44)","8,347
-"
종로할머니칼국수 수(手),(주)모스트앤컴퍼니,12,2,3,3,0,"37,957
(0.11)","2,125
-"
쭉심,(주)송상트레이딩,12,0,0,0,0,"357,500
(1.02)","13,838
-"
종로할머니칼국수 수(手),(주)모스트앤컴퍼니,12,2,3,3,0,"37,957
(0.11)","2,125
-"
아자부,(주)에스와이인터네셔날,12,6,0,3,1,"172,667
(0.49)","11,110
-"
몰틀리,(주)리원에프앤씨,12,9,0,0,0,"0
(0.00)","0
-"
굴천지&초계국수,제이앤에스,12,4,0,2,0,"178,664
(0.51)","4,002
-"
원조전통명가 통큰할매순대국,(주)로드썬,12,1,0,4,0,"238,330
(0.68)","6,911
-"
곱선생,(주)리더스코리아코퍼레이션,12,5,1,1,0,"193,466
(0.55)","9,348
-"
백년가교동짬뽕,(주)백년가에프앤씨,12,3,0,0,1,"0
(0.00)","0
-"
크레이지후라이,(주)지누코,11,7,0,1,0,"0
(0.00)","0
-"
바이젠하우스,(주)금강브루어리,11,2,0,0,1,"387,811
(1.10)","6,686
-"
더코드,(주)더만듦,11,1,0,0,0,"101,188
(0.29)","2,400
-"
배가네동태탕찜전문점,배가네동태탕,11,2,1,0,0,"256,538
(0.73)","5,772
-"
은하철도 곱곱곱,(주)금표에프앤씨,11,7,3,2,0,"16,671
(0.05)","790
-"
모모야,(주)더모모야,11,6,0,0,0,"402,279
(1.14)","24,538
-"
곽두리쪽갈비,곽두리쪽갈비협동조합,11,2,1,0,1,"162,186
(0.46)","28,169
-"
온마리,온마리에프앤시,11,3,1,0,0,"190,854
(0.54)","7,461
-"
박은자맛사랑,(주)다나,11,0,4,0,0,"456,431
(1.30)","7,383
-"
콩사돈,(주)지엠푸드,11,0,0,4,0,"290,658
(0.83)","10,656
-"
가츠린,(주)쿡앤리빙,11,6,0,0,4,"304,252
(0.86)","18,436
-"
통돼지두루치기 한돈돈돈,(주)에스엠푸드,11,1,0,0,1,"199,670
(0.57)","5,198
-"
조대포,안푸드,11,4,0,1,0,"260,828
(0.74)","7,049
-"
